"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2009","Idaho","16","1,051","135.4"
"Chlamydia","2010","Idaho","16","1,183","150.4"
"Chlamydia","2011","Idaho","16","1,347","169.8"
"Chlamydia","2012","Idaho","16","1,344","168.3"
"Chlamydia","2013","Idaho","16","1,528","189.3"
"Chlamydia","2014","Idaho","16","1,547","189.3"
"Chlamydia","2015","Idaho","16","1,663","201.1"
"Chlamydia","2016","Idaho","16","1,869","221.8"
"Chlamydia","2017","Idaho","16","1,990","231.3"
"Chlamydia","2018","Idaho","16","2,102","239.6"
"Chlamydia","2008","Illinois","17","16,052","253.9"
"Chlamydia","2009","Illinois","17","15,964","251.3"
"Chlamydia","2010","Illinois","17","15,957","253.4"
"Chlamydia","2011","Illinois","17","18,083","286.5"
"Chlamydia","2012","Illinois","17","18,977","300.3"
"Chlamydia","2013","Illinois","17","17,943","283.5"
"Chlamydia","2014","Illinois","17","19,908","314.8"
"Chlamydia","2015","Illinois","17","21,966","347.9"
"Chlamydia","2016","Illinois","17","24,008","381.2"
"Chlamydia","2017","Illinois","17","26,089","415.5"
"Chlamydia","2018","Illinois","17","27,555","440.8"
"Chlamydia","2008","Indiana","18","5,572","177.0"
"Chlamydia","2009","Indiana","18","5,502","173.9"
"Chlamydia","2010","Indiana","18","6,451","202.0"
"Chlamydia","2011","Indiana","18","7,681","239.5"
"Chlamydia","2012","Indiana","18","7,850","243.9"
"Chlamydia","2013","Indiana","18","7,708","238.3"
"Chlamydia","2014","Indiana","18","7,921","243.9"
"Chlamydia","2015","Indiana","18","8,492","260.7"
"Chlamydia","2016","Indiana","18","9,174","280.5"
"Chlamydia","2017","Indiana","18","10,673","325.2"
"Chlamydia","2018","Indiana","18","11,131","337.2"
"Chlamydia","2008","Iowa","19","2,490","168.3"
"Chlamydia","2009","Iowa","19","2,621","176.3"
"Chlamydia","2010","Iowa","19","2,930","193.9"
"Chlamydia","2011","Iowa","19","3,058","201.2"
"Chlamydia","2012","Iowa","19","3,183","208.6"
"Chlamydia","2013","Iowa","19","3,058","199.2"
"Chlamydia","2014","Iowa","19","3,419","221.4"
"Chlamydia","2015","Iowa","19","3,712","239.3"
"Chlamydia","2016","Iowa","19","4,111","264.0"
"Chlamydia","2017","Iowa","19","4,631","296.3"
"Chlamydia","2018","Iowa","19","4,889","312.0"
"Chlamydia","2008","Kansas","20","1,807","130.1"
"Chlamydia","2009","Kansas","20","2,301","164.4"
"Chlamydia","2010","Kansas","20","2,152","151.8"
"Chlamydia","2011","Kansas","20","2,440","171.3"
"Chlamydia","2012","Kansas","20","2,695","188.0"
"Chlamydia","2013","Kansas","20","2,689","186.8"
"Chlamydia","2014","Kansas","20","2,840","196.6"
"Chlamydia","2015","Kansas","20","3,139","216.6"
"Chlamydia","2016","Kansas","20","3,472","239.4"
"Chlamydia","2017","Kansas","20","4,082","281.7"
"Chlamydia","2018","Kansas","20","4,437","305.8"
